"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1973004969948430604","Tue Sep 30 12:40:16 +0000 2025","516","Emang benar apa yang dikatakan Menteri Purbaya kalau Pertamina malas-malasan. Nggak mau berkompetisi maunya monopoli https://t.co/AM2qPw15VR","1973004969948430604","https://pbs.twimg.com/ext_tw_video_thumb/1973004905213526016/pu/img/maYBn_yLGx32zGuY.jpg","","in","","10","25","188","https://x.com/undefined/status/1973004969948430604","1112540525771386880",
"1973004965028429985","Tue Sep 30 12:40:14 +0000 2025","1517","Gw dengar penjelasan lord purbaya makin kontol aja ini pertamina ya dibilang overproduksi tapi kilang masih tahap pembangunan anjer dan beberapa kilang dibakar agar jadi mesti impor dan juga ditambah subsidi biar harga gak naik dimarket Kalau gak sanggup bilang anjer","1973004965028429985","","","in","","19","61","324","https://x.com/undefined/status/1973004965028429985","1345898259445817345",
"1973004699084447938","Tue Sep 30 12:39:11 +0000 2025","0","Bukan Rp10.000 per Liter Purbaya Ungkap Harga Asli BBM Pertalite https://t.co/RiIIhjr9Pq . Kualitasnya beda jauh pak","1973004699084447938","","","in","","0","0","0","https://x.com/undefined/status/1973004699084447938","73866284",
"1973004502652658094","Tue Sep 30 12:38:24 +0000 2025","61","Menkeu Purbaya Buka-bukaan soal Kilang Baru: Bukan Tidak Bisa Bikin Cuma Pertaminanya Malas-malasan https://t.co/R9vWJUdrou","1973004502652658094","","","in","","7","32","22","https://x.com/undefined/status/1973004502652658094","71436318",
"1972928080558903767","Tue Sep 30 12:37:30 +0000 2025","2","@SUARAKRISTEN1 @CakKhum Berdasarkan data dari Menteri Keuangan Purbaya (2025) harga keekonomian (asli) Pertalite Rp11.700/liter Solar Rp11.950/liter LPG 3kg Rp42.750/tabung. Rincian umum biaya produksi BBM (estimasi 92% bahan baku minyak mentah): - Pertalite: Bahan baku ~Rp10.764/l sisanya","1973004276114075984","","SUARAKRISTEN1","in","","0","0","0","https://x.com/undefined/status/1973004276114075984","1720665183188922368",
"1973003553875902744","Tue Sep 30 12:34:38 +0000 2025","1","[FULL] Menohok! Menkeu Purbaya Jawab Komisi XI DPR soal Danantara hingga... https://t.co/NbhffB1VZy via @YouTube","1973003553875902744","","","in","","0","0","1","https://x.com/undefined/status/1973003553875902744","66169750",
"1973003497265307838","Tue Sep 30 12:34:25 +0000 2025","0","Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyatakan akan mencairkan tunggakan subsidi dan kompensasi tahun berjalan 2025 pada Oktober nanti. https://t.co/h73B5UilSq","1973003497265307838","","","in","","0","0","0","https://x.com/undefined/status/1973003497265307838","738702302110834689",
"1973003349109940385","Tue Sep 30 12:33:49 +0000 2025","0","Singgung Danantara Purbaya: Diskusi Semalam Untuk Tekan Saya https://t.co/EMPC7euJFq","1973003349109940385","","","in","","0","0","0","https://x.com/undefined/status/1973003349109940385","1446434492571217927",
"1972978284955898175","Tue Sep 30 12:31:21 +0000 2025","144","@dhaintly Klop lah sm korupsi ribuan triliun dan pertamax oplos uda bener pa purbaya momentumnya pertamina kalau ga diginiin keenakan serang trus pa warganet dbelakang bpk","1973002725660271099","","dhaintly","in","","0","0","0","https://x.com/undefined/status/1973002725660271099","409811914",
"1973002387381182754","Tue Sep 30 12:30:00 +0000 2025","4","Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mendatangi Kantor Badan Gizi Nasional (BGN) untuk mengawasi langsung penyerapan anggaran. Menkeu Purbaya menyatakan akan memonitor ketat permintaan tambahan anggaran sebesar Rp28 triliun untuk program Makan Bergizi Gratis (MBG) pada https://t.co/LB6tmpVFWv","1973002387381182754","https://pbs.twimg.com/amplify_video_thumb/1972998509973676032/img/2uSM3UeC2PPGOP1c.jpg","","in","","0","1","0","https://x.com/undefined/status/1973002387381182754","57261519",
"1972845427063177663","Tue Sep 30 12:28:24 +0000 2025","6","@GoodRecom Pak prabowo paling minimal harus ganti listyo contohlah mentri keuangan purbaya netizen sk gaya koboy beliau blak blakan ingin membenahi internal ny yg rusak. Jgn smp dinepalkan emang betul apa kata bang rismon uda akut sekarat sistemnya","1973001984476328413","","GoodRecom","in","","0","0","0","https://x.com/undefined/status/1973001984476328413","409811914",
"1972996978041872838","Tue Sep 30 12:23:51 +0000 2025","1","@Dennysiregar7 @pertamina @NasbiHasan deny ga terima dikatain 'salah langkah dalam catur' kalo yg ini kamu ada benarnya den....iya betul sejak 2018 purbaya sudah nyuruh pertamina bikin kilang migas tapi ada salahnya kamu den si nasbi baru beberapa hari nyemplung pertamina agak pinter dikit nyerangnya den ","1973000839360069713","","Dennysiregar7","in","","0","0","0","https://x.com/undefined/status/1973000839360069713","1842869919744155648",
"1972999850527805647","Tue Sep 30 12:19:55 +0000 2025","602","Purbaya Sentil Bahlil Tak Pakai DTSEN untuk Salurkan Subsidi BBM https://t.co/YKLjZ3oDBt","1972999850527805647","","","in","","12","44","158","https://x.com/undefined/status/1972999850527805647","17128975",
"1972998841516638440","Tue Sep 30 12:15:55 +0000 2025","0","Video: Menkeu Purbaya Beberkan Harga Asli Pertalite-LPG 3 Kg Tanpa Subsidi https://t.co/W2JvRkzs1G","1972998841516638440","","","in","","0","0","0","https://x.com/undefined/status/1972998841516638440","135795460",
"1972998335343869966","Tue Sep 30 12:13:54 +0000 2025","0"," Akan terus dievaluasi agar lebih tepat sasaran dan berkeadilan ujar Purbaya saat rapat kerja di Komisi XI DPR Jakarta Selasa (30/9).#Purbaya #KomisiXIDPR #Listrik #Subsidi #BBM #Pertalite #Solar #LPG https://t.co/KK9beiOnqr","1972998335343869966","https://pbs.twimg.com/ext_tw_video_thumb/1972998086558699520/pu/img/AOKyfKh_be3yLhQG.jpg","","in","","0","0","0","https://x.com/undefined/status/1972998335343869966","1722628603287117824",
"1972998089054269688","Tue Sep 30 12:12:55 +0000 2025","1","Kemenkeu Dibanjiri Karangan Bunga Soal Cukai Rokok Ini Kata Purbaya https://t.co/BVHdDPXoE5","1972998089054269688","","","in","","0","0","0","https://x.com/undefined/status/1972998089054269688","847372542830444544",
"1972997735470284950","Tue Sep 30 12:11:31 +0000 2025","17","Menteri Keuangan RI Purbaya Yudhi Sadewa Quote of The Day untuk pembaca setia Bloomberg Technoz: Semangat jangan takut masa depan cerah menanti kita. Simak informasi selengkapnya di video berikut ini. https://t.co/J1eQLHlGnj","1972997735470284950","https://pbs.twimg.com/amplify_video_thumb/1972997550849589248/img/nXd3xD8l7AY4DNmQ.jpg","","in","","0","3","2","https://x.com/undefined/status/1972997735470284950","1582972008479920129",
"1972997394855010398","Tue Sep 30 12:10:10 +0000 2025","4","Kepada Bloomberg Technoz Menteri Keuangan Purbaya Yudhi Sadewa menyampaikan bahwa rencana kenaikan gaji PNS dalam waktu dekat belum bisa dikomentari karena hingga saat ini pihaknya belum menerima proposal resmi. Simak informasi selengkapnya di video berikut ini. https://t.co/5XNUBi2oNJ","1972997394855010398","https://pbs.twimg.com/amplify_video_thumb/1972997257827065856/img/hQg15ROF9F9cT_dX.jpg","","in","","0","2","2","https://x.com/undefined/status/1972997394855010398","1582972008479920129",
"1972997243222303211","Tue Sep 30 12:09:33 +0000 2025","0","Presiden Prabowo Pantau Kinerja Menkeu Purbaya Lewat TikTok https://t.co/rSaWiDmpgJ https://t.co/FTd5qAsIxd","1972997243222303211","https://pbs.twimg.com/media/G2F-iYqWUAAHz44.jpg","","in","","0","0","0","https://x.com/undefined/status/1972997243222303211","118371948",
"1972997176977752364","Tue Sep 30 12:09:18 +0000 2025","83","Saat berkunjung ke kantor Bloomberg Technoz pada Selasa (30/9/2025) Menteri Keuangan Purbaya Yudhi Sadewa juga menyarankan generasi muda memulai investasi di saham atau reksa dana profesional sebelum berinvestasi di emas. Simak informasi selengkapnya di video berikut ini. https://t.co/XtTXCuQoCj","1972997176977752364","https://pbs.twimg.com/amplify_video_thumb/1972996845397020672/img/6hYioX-wdUmUGIBA.jpg","","in","","2","1","21","https://x.com/undefined/status/1972997176977752364","1582972008479920129",
"1972996592811831507","Tue Sep 30 12:06:58 +0000 2025","8","Menteri Keuangan Purbaya Yudhi Sadewa menilai minat Gen Z berinvestasi di crypto bagus namun menekankan pentingnya memahami teori teknik analisis jangka pendek dan pengaruh makroekonomi terutama dari AS. Simak informasi selengkapnya di video berikut ini. https://t.co/nYNUvJFU2o","1972996592811831507","https://pbs.twimg.com/amplify_video_thumb/1972996442160869376/img/IX_UhouzwvlKItD0.jpg","","in","","0","0","2","https://x.com/undefined/status/1972996592811831507","1582972008479920129",
"1972995756698271982","Tue Sep 30 12:03:39 +0000 2025","0","®️ Menkeu Mendadak Diinterupsi DPR saat Bongkar 'Borok' Subsidi BUMNPurbaya: Suruh Menghadap Saya https://t.co/PZ0E997x8K #menkeu #purbaya #diinterupsi #DPR #bongkar #borok #subsidi #BUMN https://t.co/OaeKdHlpWn","1972995756698271982","https://pbs.twimg.com/media/G2F9JvqbMAA4OL3.jpg","","in","","0","0","0","https://x.com/undefined/status/1972995756698271982","115936810",
"1972995665954488511","Tue Sep 30 12:03:17 +0000 2025","0","Menteri Keuangan Purbaya Yudhi Sadewa meninjau proses penyerapan anggaran dari penempatan dana pemerintah sebesar Rp55 triliun saat menyambangi kantor PT Bank Negara Indonesia Tbk https://t.co/4s6cuOkIvT","1972995665954488511","","","in","","0","0","0","https://x.com/undefined/status/1972995665954488511","18071520",
"1972916231092273401","Tue Sep 30 12:02:59 +0000 2025","2","@Pendekar969 Karena dia lagi diledekin ma pak Purbaya ...","1972995587336462410","","Pendekar969","in","","0","0","0","https://x.com/undefined/status/1972995587336462410","398798880",
"1972995064789168266","Tue Sep 30 12:00:54 +0000 2025","0","Cukai Rokok Tak Naik Serikat Pekerja &amp; Petani Kirim Karangan Bunga ke Purbaya https://t.co/JOrCvoK6zC","1972995064789168266","","","in","","0","1","1","https://x.com/undefined/status/1972995064789168266","135795460",
"1972994853123563991","Tue Sep 30 12:00:04 +0000 2025","0","Boleh juga mikro-nya #menkeu #purbaya. Pantas #Jokowi 🇮🇩 bilang beda mazhab dengan Sri Mulyani. #pertamina https://t.co/AJizbzjwpX","1972994853123563991","","","in","","0","0","0","https://x.com/undefined/status/1972994853123563991","1405723264710709248",
"1972905820573831291","Tue Sep 30 11:56:39 +0000 2025","1","@VIVAcoid Ironisnya meskipun seluruh harga jual BBM + subsidi itu diterima utuh oleh @pertamina tapi tidak mampu menjadi baik . Laba juga jauh dibawah Petronas yg lebih kecil dari Pertamina.. pdhl jual BBM sdh jauh lebih mahal. Makanya dikatain oleh Menkeu Purbaya. cc: @tempodotco","1972993994109165698","","VIVAcoid","in","","0","1","0","https://x.com/undefined/status/1972993994109165698","1704371657690013696",
"1972993535004868615","Tue Sep 30 11:54:49 +0000 2025","7"," Dia cuma bilang langkahnya bagus. Saya enggak tahu yang disebut yang mana. Rupanya dia ngikutin saya di TikTok. Berarti dia ngikutin di media kan kelihatannya dia memuji bagus langkahnya agresif kata Purbaya. Baca selengkapnya https://t.co/f6vmUi9viX ~LL #Purbaya https://t.co/irmqUF50fe","1972993535004868615","https://pbs.twimg.com/media/G2F7IeFbQAAAl7r.jpg","","in","","0","5","3","https://x.com/undefined/status/1972993535004868615","23343960",
"1972950539643277579","Tue Sep 30 11:53:46 +0000 2025","7","@AnKiiim_ GAYA KOBOI PURBAYA MENKEU MEMBUAT KETAR PERTAMINA. MMG HRS DIHADAPI DGN MODEL BEGINI PAK PURBAYA UTK MERUBAH KEUANGAN BUMN KEMBALI SEHAT. RAKYAT ADA DIPIHAK MENKEU. KAMI MEREKORD KETIKA MULAI DILANTIK BYK DUKUNGAN POSITIF KINERJANYA SGT MEMBUKA PERMASALAHAN RUWET MENJADI CAIR","1972993268632920389","","AnKiiim_","in","","0","0","0","https://x.com/undefined/status/1972993268632920389","1429040840932872193",
"1972993075577270487","Tue Sep 30 11:53:00 +0000 2025","2","Bonus 10.000 saldo kalau install apk Shopeepay Caranya : Upgrade ke Spay plus log in dg akun shopee &amp; masukkan kode referral FF6JWV5WP diskon promo info freelance job receh zonauang erick thohir bahlil prabowo jokowi purbaya pahlawan revolusi puan mega https://t.co/jrJWpyIjPR https://t.co/GF9Dj5Gfia","1972993075577270487","https://pbs.twimg.com/media/G2F4mpnbQAAqrtv.jpg","","in","","0","1","0","https://x.com/undefined/status/1972993075577270487","1884735513976004608",
"1972991178972016737","Tue Sep 30 11:45:28 +0000 2025","0","Menkeu Purbaya sindir Pertamina: Subsidi bengkak bukan karena tak bisa tapi karena malas bangun kilang baru. Join telegram @politikciki untuk berita update lainnya #politikciki #menkeupurbaya #pertamina #kilangminyak #purbayayudhisadewa #pemerintah #politikindonesia https://t.co/KUkuoiFeUX","1972991178972016737","https://pbs.twimg.com/amplify_video_thumb/1972990115212558336/img/dSaAqwrhtBiCw1mL.jpg","","in","","0","0","0","https://x.com/undefined/status/1972991178972016737","1849372277403729920",
"1972991138463412709","Tue Sep 30 11:45:18 +0000 2025","0","Layak didukung Rakyat Pak Purbaya @KemenkeuRI https://t.co/Z0CY4Rjhg5","1972991138463412709","https://pbs.twimg.com/media/G2F4-uCbkAALi0_.jpg","","in","","0","0","0","https://x.com/undefined/status/1972991138463412709","1318433622093746176",
"1971806863118442674","Tue Sep 30 11:45:11 +0000 2025","1","@Cheytax_1 https://t.co/ZJdHDvtUe0 Parah bro. Cuci tangan si mentri","1972991109338190237","","Cheytax_1","in","","0","1","0","https://x.com/undefined/status/1972991109338190237","926772391652474885",
"1972991009551462596","Tue Sep 30 11:44:47 +0000 2025","2","MENTERI Keuangan Purbaya Yudhi Sadewa menegaskan bahwa pemerintah akan terus mengevaluasi berbagai komponen subsidi mulai dari Pertalite hingga elpiji 3 kilogram (kg) agar lebih tepat sasaran dan berkeadilan. https://t.co/W7m0Vn1iM4","1972991009551462596","","","in","","0","1","2","https://x.com/undefined/status/1972991009551462596","68930552",
"1972947312923283930","Tue Sep 30 11:44:24 +0000 2025","13","@BosPurwa Menyalah Purbaya..... Sikat Pak para bajingan. https://t.co/bpURBUpGxD","1972990914084929594","https://pbs.twimg.com/media/G2F4x4saYAA3bAk.jpg","BosPurwa","in","","0","0","2","https://x.com/undefined/status/1972990914084929594","1925078508809945089",
"1972990708673093701","Tue Sep 30 11:43:35 +0000 2025","0","Menkeu Purbaya Yudhi Sadewa meminta Komisi XI DPR mendorong PT Pertamina (Persero) segera membangun kilang minyak baru guna mengurangi ketergantungan pada impor..... #menkeupurbaya #Pertamina #DPRRI https://t.co/izCl2DwlV2","1972990708673093701","","","in","","0","0","0","https://x.com/undefined/status/1972990708673093701","1154685827206635522",
"1972989852926046537","Tue Sep 30 11:40:11 +0000 2025","3","Menkeu Purbaya Beberkan Harga Asli Barang Subsidi Mulai dari Pertalite hingga LPG 3 Kg Menteri Keuangan Purbaya Yudhi Sadewa memaparkan rincian harga asli sejumlah barang subsidi mulai dari Pertalite hingga LPG 3 kilogram (kg) sebelum selisih harga ditanggung pemerintah https://t.co/OJgu5JVXgE","1972989852926046537","https://pbs.twimg.com/amplify_video_thumb/1972989242046660608/img/DMXREIufw6_-eD0k.jpg","","in","","0","0","0","https://x.com/undefined/status/1972989852926046537","68930552",
"1972988157131165715","Tue Sep 30 11:33:34 +0000 2025","0","Sampai sini kami paham Pak Menkeu Purbaya @kemenkeu berpihak ke mana. #SaveOurSurroundings #LindungiKininanti #RokokHarusMahal #MenkeuPurbaya #PurbayaYudhiSadewa #KoboiOligarki https://t.co/AksBaXK5jt","1972988186864558459","https://pbs.twimg.com/media/G2F2SvrakAE-4_a.jpg","GenAntiRokok","in","","0","0","0","https://x.com/undefined/status/1972988186864558459","900531818658648064",
"1972988157131165715","Tue Sep 30 11:33:27 +0000 2025","0","Kenaikan cukai rokok adalah cara paling efektif melindungi anak dari jerat rokok. Tapi sayangnya Menkeu Purbaya lebih banyak membuka ruang diskusi untuk industri rokok ketimbang mendukung kesehatan anak Indonesia. #SaveOurSurroundings #LindungiKininanti #RokokHarusMahal https://t.co/FYsfvlKyGS","1972988157131165715","https://pbs.twimg.com/media/G2F2RAPbgAAvuvr.jpg","","in","","0","1","1","https://x.com/undefined/status/1972988157131165715","900531818658648064",
"1972987214058721347","Tue Sep 30 11:29:42 +0000 2025","64","Menteri Keuangan Purbaya Yudhi Sadewa membeberkan perbedaan harga barang-barang subsidi yang selisihnya selama ini ditanggung pemerintah mulai dari Pertalite hingga LPG 3 kg untuk realisasi tahun anggaran 2024. Dalam rapat dengan Komisi XI DPR RI Purbaya mengatakan pemberian https://t.co/mx0NwFzFcl","1972987214058721347","https://pbs.twimg.com/media/G2F1Q1UaMAAZBJb.jpg","","in","","3","13","22","https://x.com/undefined/status/1972987214058721347","759692754985242625",
"1972904241712054437","Tue Sep 30 11:28:23 +0000 2025","7","@ARSIPAJA Dari pidato ini kita jadi paham betapa percayanya Prabowo ke Menkeu Purbaya. Pantes aja Menkeu pede bilang bekingnya Presiden laporan apa2 langsung ke presiden dan kemudian berani ambil kebijakan secara cepat. Semoga aja hasilnya baik buat ekonomi kita","1972986883413360784","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1972986883413360784","85495565",
